SFPW_archive_dump_31May2024_LabID,Duplicates,Flags,FIELDID,Animal_ID,Stage_Class,Cruise,Platform,Shipper,Shipper_Organization,Shipped_Date,Received_Date,Collection_Method,Contact_ID,CONTACT_NAME,Organization_ID,Organization,Collector,Collector_Organization,Acknowledgement,Label,LAB,Species_ID,SpCode,SpType,Species_Type,SpName,Genus,Species,CommonName,SubSpecies,Species_Determ_List,USE,Restrict_Description,Date_Collected,YR,MO,DA,Location,City,Island,County,State,Country,Latitude,Latitude_Precision,Latitude_Precision_Unit,Longitude,Longitude_Precision,Longitude_Precision_Unit,OBasin,Ocean_Basin,SEX,Gender_Determination,ACCESSIONDATE,Repository_Numbers,SFPW_archive_dump_31May2024_Comments,SFPW_archive_dump_31May2024_Record_Creation_Date,SFPW_archive_dump_31May2024_Edit_User,SFPW_archive_dump_31May2024_Edit_Date,SFPW_DIDs_D_ID,dbo_vw_DNA_Storage_LabID,CellStatus,Freezer,Freezer_Description,Rack,Box,Row,Column,T_ID,DNAInStock,DNA_Type,DQuant,DQuant_Description,CheckedOut,Checked_Out_By,Checked_Out_For,dbo_vw_DNA_Storage_Comments,Batch_.,Extracted_By,Extraction_Date,Extraction_Comments,InventoryDate,Inventory_Tech,Accession_Date,dbo_vw_DNA_Storage_Edit_User,dbo_vw_DNA_Storage_Edit_Date,dbo_vw_DNA_Storage_Record_Creation_Date,Concentration_ID,dbo_vw_DNA_Concentration_D_ID,Quantification_Date,Done_by_Name,Equipment_Method,Concentration_ng_ul,Concentration_260_280,Concentration_260_230,Quantity_Copies,Assay,dbo_vw_DNA_Concentration_Comments,dbo_vw_DNA_Concentration_Edit_User,dbo_vw_DNA_Concentration_Edit_Date,dbo_vw_DNA_Concentration_Record_Creation_Date
17982,,,DSJ000801.13,194282,,2000-STAR-DSJ,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,08/01/2000,2000,8,1,,,,,,MEXICO,26.916666,1,Minute,-114.783333,1,Minute,1,North Pacific,M,Molecular determination: SRY method,12/21/2000 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,1195,17982,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",1,15,G,7,,Y,Genomic DNA,3,>25ul and <=50ul,N,,,,,,,,10/18/05,Gabriela Serra-Valente,,Dan Prosperi,7/2/12,6/28/12,,,,,,,,,,,,,,
18185,,,DSJ000922.01,194485,,2000-STAR-DSJ,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/22/2000,2000,9,22,,,,,,IMPORT FROM SEA (INTERNATIONAL WATERS),8.066666,1,Minute,-104.766666,1,Minute,1,North Pacific,M,Molecular determination: SRY method,12/21/2000 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,1196,18185,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",1,15,G,8,18068,Y,Genomic DNA,4,>50ul,N,,,,,,,,10/18/05,Gabriela Serra-Valente,,Dan Prosperi,7/2/12,6/28/12,607,1196,,,,150,,,,,,Dan Prosperi,5/19/14,5/19/14
18186,,,DSJ000922.02,194486,,2000-STAR-DSJ,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/22/2000,2000,9,22,,,,,,IMPORT FROM SEA (INTERNATIONAL WATERS),8.066666,1,Minute,-104.766666,1,Minute,1,North Pacific,M,Molecular determination: SRY method,12/21/2000 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,1197,18186,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",1,15,G,9,18069,Y,Genomic DNA,4,>50ul,N,,,,,,,,10/18/05,Gabriela Serra-Valente,,Gabriela Serra-Valente,7/13/16,6/28/12,608,1197,,,,155,,,,,,Dan Prosperi,5/19/14,5/19/14
18187,,,DSJ000922.03,194487,,2000-STAR-DSJ,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/22/2000,2000,9,22,,,,,,IMPORT FROM SEA (INTERNATIONAL WATERS),8.066666,1,Minute,-104.766666,1,Minute,1,North Pacific,U,,12/21/2000 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,1198,18187,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",1,15,H,1,,Y,Genomic DNA,4,>50ul,N,,,,,,,,10/18/05,Gabriela Serra-Valente,,Dan Prosperi,7/2/12,6/28/12,,,,,,,,,,,,,,
18188,,,DSJ000922.04,194488,,2000-STAR-DSJ,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/22/2000,2000,9,22,,,,,,IMPORT FROM SEA (INTERNATIONAL WATERS),8.066666,1,Minute,-104.766666,1,Minute,1,North Pacific,U,,12/21/2000 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,1199,18188,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",1,15,H,2,,Y,Genomic DNA,4,>50ul,N,,,,,,,,10/18/05,Gabriela Serra-Valente,,Dan Prosperi,7/2/12,6/28/12,,,,,,,,,,,,,,
18189,,,DSJ000922.05,194489,,2000-STAR-DSJ,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/22/2000,2000,9,22,,,,,,IMPORT FROM SEA (INTERNATIONAL WATERS),8.066666,1,Minute,-104.766666,1,Minute,1,North Pacific,U,,12/21/2000 0:00:00,,LOAN 245.  use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,1200,18189,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",1,15,H,3,,Y,Genomic DNA,4,>50ul,N,,,,,,,,10/18/05,Gabriela Serra-Valente,,Dan Prosperi,7/2/12,6/28/12,,,,,,,,,,,,,,
18190,,,DSJ000922.06,194490,,2000-STAR-DSJ,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/22/2000,2000,9,22,,,,,,IMPORT FROM SEA (INTERNATIONAL WATERS),8.066666,1,Minute,-104.766666,1,Minute,1,North Pacific,U,,12/21/2000 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,1201,18190,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",1,15,H,4,,Y,Genomic DNA,4,>50ul,N,,,,,,,,10/18/05,Gabriela Serra-Valente,,Dan Prosperi,7/2/12,6/28/12,,,,,,,,,,,,,,
18191,,,DSJ000922.07,194491,,2000-STAR-DSJ,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/22/2000,2000,9,22,,,,,,IMPORT FROM SEA (INTERNATIONAL WATERS),8.066666,1,Minute,-104.766666,1,Minute,1,North Pacific,F,Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.,12/21/2000 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,1202,18191,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",1,15,H,5,,Y,Genomic DNA,4,>50ul,N,,,,,,,,10/18/05,Gabriela Serra-Valente,,Gabriela Serra-Valente,7/13/16,6/28/12,,,,,,,,,,,,,,
18192,,,DSJ000922.08,194492,,2000-STAR-DSJ,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/22/2000,2000,9,22,,,,,,IMPORT FROM SEA (INTERNATIONAL WATERS),8.066666,1,Minute,-104.766666,1,Minute,1,North Pacific,F,Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.,12/21/2000 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,1203,18192,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",1,15,H,6,,Y,Genomic DNA,4,>50ul,N,,,,,,,,10/18/05,Gabriela Serra-Valente,,Gabriela Serra-Valente,7/13/16,6/28/12,,,,,,,,,,,,,,
18193,,,DSJ000922.09,194493,,2000-STAR-DSJ,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/22/2000,2000,9,22,,,,,,IMPORT FROM SEA (INTERNATIONAL WATERS),8.066666,1,Minute,-104.766666,1,Minute,1,North Pacific,U,,12/21/2000 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,1204,18193,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",1,15,H,7,,Y,Genomic DNA,4,>50ul,N,,,,,,,,10/18/05,Gabriela Serra-Valente,,Dan Prosperi,7/2/12,6/28/12,,,,,,,,,,,,,,
18194,,,DSJ000922.10,194494,,2000-STAR-DSJ,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/22/2000,2000,9,22,,,,,,IMPORT FROM SEA (INTERNATIONAL WATERS),8.066666,1,Minute,-104.766666,1,Minute,1,North Pacific,U,,12/21/2000 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,1205,18194,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",1,15,H,8,,Y,Genomic DNA,4,>50ul,N,,,,,,,,10/18/05,Gabriela Serra-Valente,,Dan Prosperi,7/2/12,6/28/12,,,,,,,,,,,,,,
18195,,,DSJ000922.11,194495,,2000-STAR-DSJ,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/22/2000,2000,9,22,,,,,,IMPORT FROM SEA (INTERNATIONAL WATERS),8.066666,1,Minute,-104.766666,1,Minute,1,North Pacific,U,,12/21/2000 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,1206,18195,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",1,15,H,9,,Y,Genomic DNA,4,>50ul,N,,,,,,,,10/18/05,Gabriela Serra-Valente,,Dan Prosperi,7/2/12,6/28/12,,,,,,,,,,,,,,
18259,,,DSJ001006.01,194559,,2000-STAR-DSJ,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,10/06/2000,2000,10,6,,,,,,COSTA RICA,8.166666,1,Minute,-83.4,1,Minute,1,North Pacific,M,Molecular determination: SRY method,12/21/2000 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,1207,18259,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",1,15,I,1,18101,Y,Genomic DNA,,,N,,,,,,,,10/18/05,Gabriela Serra-Valente,,Dan Prosperi,7/2/12,6/28/12,609,1207,,,,333,,,,,,Dan Prosperi,5/19/14,5/19/14
18260,,,DSJ001006.02,194560,,2000-STAR-DSJ,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,10/06/2000,2000,10,6,,,,,,COSTA RICA,8.166666,1,Minute,-83.4,1,Minute,1,North Pacific,F,Molecular determination: SRY method,12/21/2000 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,1208,18260,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",1,15,I,2,,Y,Genomic DNA,,,N,,,,,,,,10/18/05,Gabriela Serra-Valente,,Dan Prosperi,7/2/12,6/28/12,,,,,,,,,,,,,,
18261,,,DSJ001006.03,194561,,2000-STAR-DSJ,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,10/06/2000,2000,10,6,,,,,,COSTA RICA,8.166666,1,Minute,-83.4,1,Minute,1,North Pacific,F,Molecular determination: SRY method,12/21/2000 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,1209,18261,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",1,15,I,3,,Y,Genomic DNA,3,>25ul and <=50ul,N,,,,,,,,10/18/05,Gabriela Serra-Valente,,Dan Prosperi,7/2/12,6/28/12,,,,,,,,,,,,,,
18289,,,DSJ001007.16,194588,,2000-STAR-DSJ,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,10/07/2000,2000,10,7,,,,,,PANAMA,6.9,1,Minute,-81.666666,1,Minute,1,North Pacific,F,Molecular determination: SRY method,12/21/2000 0:00:00,,COMPLETE D-LOOP.  use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,1210,18289,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",1,15,I,4,18131,Y,Genomic DNA,2,>10ul and <=25ul,N,,,,,,,,10/18/05,Gabriela Serra-Valente,,Dan Prosperi,7/2/12,6/28/12,610,1210,,,,530,,,,,,Dan Prosperi,5/19/14,5/19/14
18290,,,DSJ001007.17,194589,,2000-STAR-DSJ,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,10/07/2000,2000,10,7,,,,,,PANAMA,6.9,1,Minute,-81.666666,1,Minute,1,North Pacific,U,,12/21/2000 0:00:00,,COMPLETE D-LOOP.  use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,1211,18290,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",1,15,I,5,,Y,Genomic DNA,3,>25ul and <=50ul,N,,,,,,,,10/18/05,Gabriela Serra-Valente,,Dan Prosperi,7/2/12,6/28/12,,,,,,,,,,,,,,
18291,,,DSJ001007.18,194590,,2000-STAR-DSJ,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,10/07/2000,2000,10,7,,,,,,PANAMA,6.9,1,Minute,-81.666666,1,Minute,1,North Pacific,F,Molecular determination: SRY method,12/21/2000 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,1212,18291,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",1,15,I,6,18133,Y,Genomic DNA,4,>50ul,N,,,,,,,,10/18/05,Gabriela Serra-Valente,,Dan Prosperi,7/2/12,6/28/12,611,1212,,,,463,,,,,,Dan Prosperi,5/19/14,5/19/14
18292,,,DSJ001007.19,194591,,2000-STAR-DSJ,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,10/07/2000,2000,10,7,,,,,,PANAMA,6.9,1,Minute,-81.666666,1,Minute,1,North Pacific,M,Molecular determination: SRY method,12/21/2000 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,1213,18292,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",1,15,I,7,,Y,Genomic DNA,3,>25ul and <=50ul,N,,,,,,,,10/18/05,Gabriela Serra-Valente,,Dan Prosperi,7/2/12,6/28/12,,,,,,,,,,,,,,
18293,,,DSJ001007.20,194592,,2000-STAR-DSJ,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,10/07/2000,2000,10,7,,,,,,PANAMA,6.9,1,Minute,-81.666666,1,Minute,1,North Pacific,M,Molecular determination: SRY method,12/21/2000 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,1214,18293,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",1,15,I,8,,Y,Genomic DNA,3,>25ul and <=50ul,N,,,,,,,,10/18/05,Gabriela Serra-Valente,,Dan Prosperi,7/2/12,6/28/12,,,,,,,,,,,,,,
18294,,,DSJ001007.21,194593,,2000-STAR-DSJ,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,10/07/2000,2000,10,7,,,,,,PANAMA,6.9,1,Minute,-81.666666,1,Minute,1,North Pacific,F,Molecular determination: SRY method,12/21/2000 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,1193,18294,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",1,15,G,5,18136,Y,Genomic DNA,3,>25ul and <=50ul,N,,,,,,,,10/18/05,Gabriela Serra-Valente,,Dan Prosperi,7/2/12,6/28/12,605,1193,,,,213,,,,,,Dan Prosperi,5/19/14,5/19/14
18295,,,DSJ001007.22,194594,,2000-STAR-DSJ,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,10/07/2000,2000,10,7,,,,,,PANAMA,6.9,1,Minute,-81.666666,1,Minute,1,North Pacific,F,Molecular determination: SRY method,12/21/2000 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,1297,18295,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",1,17,A,1,18137,Y,Genomic DNA,,,N,,,,,,,,10/18/05,Gabriela Serra-Valente,,Dan Prosperi,7/2/12,6/28/12,688,1297,,,,203,,,,,,Dan Prosperi,5/19/14,5/19/14
18296,,,DSJ001007.23,194595,,2000-STAR-DSJ,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,10/07/2000,2000,10,7,,,,,,PANAMA,6.9,1,Minute,-81.666666,1,Minute,1,North Pacific,F,Molecular determination: SRY method,12/21/2000 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,1298,18296,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",1,17,A,2,18138,Y,Genomic DNA,,,N,,,,,,,,10/18/05,Gabriela Serra-Valente,,Dan Prosperi,7/2/12,6/28/12,689,1298,,,,60,,,,,,Dan Prosperi,5/19/14,5/19/14
18297,,,DSJ001007.24,194596,,2000-STAR-DSJ,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,10/07/2000,2000,10,7,,,,,,PANAMA,6.9,1,Minute,-81.666666,1,Minute,1,North Pacific,F,Molecular determination: SRY method,12/21/2000 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,1299,18297,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",1,17,A,3,18139,Y,Genomic DNA,,,N,,,,,,,,10/18/05,Gabriela Serra-Valente,,Dan Prosperi,7/2/12,6/28/12,690,1299,,,,240,,,,,,Dan Prosperi,5/19/14,5/19/14
18298,,,DSJ001007.25,194597,,2000-STAR-DSJ,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,10/07/2000,2000,10,7,,,,,,PANAMA,6.9,1,Minute,-81.666666,1,Minute,1,North Pacific,M,Molecular determination: SRY method,12/21/2000 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,1300,18298,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",1,17,A,4,18140,Y,Genomic DNA,4,>50ul,N,,,,,,,,10/18/05,Gabriela Serra-Valente,,Gabriela Serra-Valente,7/13/16,6/28/12,691,1300,,,,208,,,,,,Dan Prosperi,5/19/14,5/19/14
18528,,,MAC000824.01,194827,,2000-STAR-MAC,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,08/24/2000,2000,8,24,KONA COAST,,,,HAWAII,UNITED STATES OF AMERICA,19.233333,1,Minute,-155.983333,1,Minute,1,North Pacific,F,Molecular determination: SRY method,12/21/2000 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,1301,18528,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",1,17,A,5,18365,Y,Genomic DNA,,,N,,,,,,,,10/18/05,Gabriela Serra-Valente,,Dan Prosperi,7/2/12,6/28/12,692,1301,,,,580,,,,,,Dan Prosperi,5/19/14,5/19/14
18529,,,MAC000824.02,194828,,2000-STAR-MAC,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,08/24/2000,2000,8,24,KONA COAST,,,,HAWAII,UNITED STATES OF AMERICA,19.233333,1,Minute,-155.983333,1,Minute,1,North Pacific,M,Molecular determination: SRY method,12/21/2000 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,1302,18529,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",1,17,A,6,18366,Y,Genomic DNA,3,>25ul and <=50ul,N,,,,,,,,10/18/05,Gabriela Serra-Valente,,Dan Prosperi,7/2/12,6/28/12,693,1302,,,,405,,,,,,Dan Prosperi,5/19/14,5/19/14
18529,,,MAC000824.02,194828,,2000-STAR-MAC,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,08/24/2000,2000,8,24,KONA COAST,,,,HAWAII,UNITED STATES OF AMERICA,19.233333,1,Minute,-155.983333,1,Minute,1,North Pacific,M,Molecular determination: SRY method,12/21/2000 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,84463,18529,1,F6,"-80C upright freezer, Marine Mammal and Turtle DNA",2,969,E,10,18366,Y,Genomic DNA,3,>25ul and <=50ul,N,,,,1280,Amy Van Cise,4/29/15,,,,4/29/15,Alaina Harmon,2/9/22,4/29/15,,,,,,,,,,,,,,
18530,,,MAC000824.03,194829,,2000-STAR-MAC,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,08/24/2000,2000,8,24,KONA COAST,,,,HAWAII,UNITED STATES OF AMERICA,19.233333,1,Minute,-155.983333,1,Minute,1,North Pacific,F,Molecular determination: SRY method,12/21/2000 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,1303,18530,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",1,17,A,7,18367,Y,Genomic DNA,3,>25ul and <=50ul,N,,,,,,,,10/18/05,Gabriela Serra-Valente,,Dan Prosperi,7/2/12,6/28/12,694,1303,,,,420,,,,,,Dan Prosperi,5/19/14,5/19/14
