SFPW_archive_dump_31May2024_LabID,Duplicates,Flags,FIELDID,Animal_ID,Stage_Class,Cruise,Platform,Shipper,Shipper_Organization,Shipped_Date,Received_Date,Collection_Method,Contact_ID,CONTACT_NAME,Organization_ID,Organization,Collector,Collector_Organization,Acknowledgement,Label,LAB,Species_ID,SpCode,SpType,Species_Type,SpName,Genus,Species,CommonName,SubSpecies,Species_Determ_List,USE,Restrict_Description,Date_Collected,YR,MO,DA,Location,City,Island,County,State,Country,Latitude,Latitude_Precision,Latitude_Precision_Unit,Longitude,Longitude_Precision,Longitude_Precision_Unit,OBasin,Ocean_Basin,SEX,Gender_Determination,ACCESSIONDATE,Repository_Numbers,SFPW_archive_dump_31May2024_Comments,Record_Creation_Date,SFPW_archive_dump_31May2024_Edit_User,Edit_Date,T_ID,dbo_vw_Tissue_Vial_LabID,Vial_Num,Tissue_Type,Preservative,TQuant,TQuant_Description,TLeft,BQuant,Tissue_Location,Container_Type_Name,Vial_Type_Name,Container_Num,Rack,Box,Container_Row,Container_Column,CellStatus,CheckedOut,Checked_Out_By,Checked_Out_For,dbo_vw_Tissue_Vial_Comments,Accession_Date,EditDate,dbo_vw_Tissue_Vial_Edit_User,RecordCreationDate
11486,,,END980917.01,190669,,1998-SPAM-ENDV,,,,,,BIOPSY (PROJECTILE),713,TIM GERRODETTE,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,T_G,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/17/1998,1998,9,17,,,,,,IMPORT FROM SEA (INTERNATIONAL WATERS),12.6,1,Minute,-124.083333,1,Minute,1,North Pacific,F,Molecular determination: SRY method,,,"Gerrodette retired, samples changed to NOT use restricted",5/31/12,dan.prosperi,4/10/24,79043,11486,1,Blubber,Frozen; no preservative,0,No tissue,Y,1,-20 Walk In Freezer,Flat,20 ml glass,286,,,J,3,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
11487,,,END980917.02,190670,,1998-SPAM-ENDV,,,,,,BIOPSY (PROJECTILE),713,TIM GERRODETTE,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,T_G,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/17/1998,1998,9,17,,,,,,IMPORT FROM SEA (INTERNATIONAL WATERS),12.6,1,Minute,-124.083333,1,Minute,1,North Pacific,F,Molecular determination: SRY method,,,"Gerrodette retired, samples changed to NOT use restricted",5/31/12,dan.prosperi,4/10/24,11175,11487,1,Skin & Blubber,"DMSO, saturated salt solution",3,Enough tissue for 3 or more extractions,Y,1,-20 Walk In Freezer,Flat,2 ml,65,,,G,7,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
11487,,,END980917.02,190670,,1998-SPAM-ENDV,,,,,,BIOPSY (PROJECTILE),713,TIM GERRODETTE,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,T_G,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/17/1998,1998,9,17,,,,,,IMPORT FROM SEA (INTERNATIONAL WATERS),12.6,1,Minute,-124.083333,1,Minute,1,North Pacific,F,Molecular determination: SRY method,,,"Gerrodette retired, samples changed to NOT use restricted",5/31/12,dan.prosperi,4/10/24,79044,11487,1,Blubber,Frozen; no preservative,0,No tissue,Y,1,-20 Walk In Freezer,Flat,20 ml glass,286,,,J,4,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
11496,,,DSJ981012.02,190679,,1998-SPAM-DSJ,,,,,,BIOPSY (PROJECTILE),713,TIM GERRODETTE,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,T_G,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,10/12/1998,1998,10,12,,,,,,IMPORT FROM SEA (INTERNATIONAL WATERS),2.316666,1,Minute,-106.733333,1,Minute,1,North Pacific,F,Molecular determination: SRY method,,,"Gerrodette retired, samples changed to NOT use restricted",5/31/12,dan.prosperi,4/10/24,11186,11496,1,Skin,"DMSO, saturated salt solution",3,Enough tissue for 3 or more extractions,Y,0,-20 Walk In Freezer,Flat,2 ml,65,,,G,10,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
11496,,,DSJ981012.02,190679,,1998-SPAM-DSJ,,,,,,BIOPSY (PROJECTILE),713,TIM GERRODETTE,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,T_G,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,10/12/1998,1998,10,12,,,,,,IMPORT FROM SEA (INTERNATIONAL WATERS),2.316666,1,Minute,-106.733333,1,Minute,1,North Pacific,F,Molecular determination: SRY method,,,"Gerrodette retired, samples changed to NOT use restricted",5/31/12,dan.prosperi,4/10/24,79049,11496,1,Skin & Blubber,Frozen; no preservative,1,Enough tissue for 1 extraction,Y,1,-20 Walk In Freezer,Flat,20 ml glass,286,,,J,9,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
11497,,,DSJ981014.01,190680,,1998-SPAM-DSJ,,,,,,BIOPSY (PROJECTILE),713,TIM GERRODETTE,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,T_G,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,10/14/1998,1998,10,14,,,,,,IMPORT FROM SEA (INTERNATIONAL WATERS),8.6,1,Minute,-107.733333,1,Minute,1,North Pacific,M,Molecular determination: SRY method,,,"Gerrodette retired, samples changed to NOT use restricted",5/31/12,dan.prosperi,4/10/24,11187,11497,1,Skin & Blubber,"DMSO, saturated salt solution",3,Enough tissue for 3 or more extractions,Y,2,-20 Walk In Freezer,Flat,2 ml,65,,,G,10,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
11497,,,DSJ981014.01,190680,,1998-SPAM-DSJ,,,,,,BIOPSY (PROJECTILE),713,TIM GERRODETTE,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,T_G,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,10/14/1998,1998,10,14,,,,,,IMPORT FROM SEA (INTERNATIONAL WATERS),8.6,1,Minute,-107.733333,1,Minute,1,North Pacific,M,Molecular determination: SRY method,,,"Gerrodette retired, samples changed to NOT use restricted",5/31/12,dan.prosperi,4/10/24,79050,11497,1,Skin & Blubber,Frozen; no preservative,3,Enough tissue for 3 or more extractions,Y,2,-20 Walk In Freezer,Flat,20 ml glass,286,,,J,10,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
11513,,,DSJ980802.01,190696,,1998-SPAM-DSJ,,,,,,BIOPSY (PROJECTILE),713,TIM GERRODETTE,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,T_G,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,08/02/1998,1998,8,2,,,,,,MEXICO,28.633333,1,Minute,-115.1,1,Minute,1,North Pacific,M,Molecular determination: SRY method,,,"Gerrodette retired, samples changed to NOT use restricted",5/31/12,dan.prosperi,4/10/24,11212,11513,1,Skin,"DMSO, saturated salt solution",3,Enough tissue for 3 or more extractions,Y,0,-20 Walk In Freezer,Flat,2 ml,65,,,H,3,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
11513,,,DSJ980802.01,190696,,1998-SPAM-DSJ,,,,,,BIOPSY (PROJECTILE),713,TIM GERRODETTE,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,T_G,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,08/02/1998,1998,8,2,,,,,,MEXICO,28.633333,1,Minute,-115.1,1,Minute,1,North Pacific,M,Molecular determination: SRY method,,,"Gerrodette retired, samples changed to NOT use restricted",5/31/12,dan.prosperi,4/10/24,79055,11513,1,Skin & Blubber,Frozen; no preservative,1,Enough tissue for 1 extraction,Y,2,-20 Walk In Freezer,Flat,20 ml glass,287,,,A,5,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
11514,,,DSJ980802.02,190697,,1998-SPAM-DSJ,,,,,,BIOPSY (PROJECTILE),713,TIM GERRODETTE,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,T_G,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,08/02/1998,1998,8,2,,,,,,MEXICO,28.633333,1,Minute,-115.1,1,Minute,1,North Pacific,F,Molecular determination: SRY method,,,"Gerrodette retired, samples changed to NOT use restricted",5/31/12,dan.prosperi,4/10/24,11213,11514,1,Skin,"DMSO, saturated salt solution",3,Enough tissue for 3 or more extractions,Y,0,-20 Walk In Freezer,Flat,2 ml,65,,,H,3,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
11514,,,DSJ980802.02,190697,,1998-SPAM-DSJ,,,,,,BIOPSY (PROJECTILE),713,TIM GERRODETTE,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,T_G,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,08/02/1998,1998,8,2,,,,,,MEXICO,28.633333,1,Minute,-115.1,1,Minute,1,North Pacific,F,Molecular determination: SRY method,,,"Gerrodette retired, samples changed to NOT use restricted",5/31/12,dan.prosperi,4/10/24,79056,11514,1,Skin & Blubber,Frozen; no preservative,1,Enough tissue for 1 extraction,Y,2,-20 Walk In Freezer,Flat,20 ml glass,287,,,A,6,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
11515,,,DSJ980802.03,190698,,1998-SPAM-DSJ,,,,,,BIOPSY (PROJECTILE),713,TIM GERRODETTE,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,T_G,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,08/02/1998,1998,8,2,,,,,,MEXICO,28.566666,1,Minute,-115.166666,1,Minute,1,North Pacific,F,Molecular determination: SRY method,,,"Gerrodette retired, samples changed to NOT use restricted",5/31/12,dan.prosperi,4/10/24,11214,11515,1,Skin,"DMSO, saturated salt solution",3,Enough tissue for 3 or more extractions,Y,0,-20 Walk In Freezer,Flat,2 ml,65,,,H,3,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
11515,,,DSJ980802.03,190698,,1998-SPAM-DSJ,,,,,,BIOPSY (PROJECTILE),713,TIM GERRODETTE,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,T_G,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,08/02/1998,1998,8,2,,,,,,MEXICO,28.566666,1,Minute,-115.166666,1,Minute,1,North Pacific,F,Molecular determination: SRY method,,,"Gerrodette retired, samples changed to NOT use restricted",5/31/12,dan.prosperi,4/10/24,79057,11515,1,Blubber,Frozen; no preservative,0,No tissue,Y,1,-20 Walk In Freezer,Flat,20 ml glass,287,,,A,7,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
11525,,,DSJ980803.03,190708,,1998-SPAM-DSJ,,,,,,BIOPSY (PROJECTILE),713,TIM GERRODETTE,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,T_G,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,08/03/1998,1998,8,3,,,,,,MEXICO,26.45,1,Minute,-114,1,Minute,1,North Pacific,M,Molecular determination: SRY method,,,"Gerrodette retired, samples changed to NOT use restricted",5/31/12,dan.prosperi,4/10/24,11223,11525,1,Skin,"DMSO, saturated salt solution",3,Enough tissue for 3 or more extractions,Y,0,-20 Walk In Freezer,Flat,2 ml,65,,,H,5,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
11525,,,DSJ980803.03,190708,,1998-SPAM-DSJ,,,,,,BIOPSY (PROJECTILE),713,TIM GERRODETTE,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,T_G,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,08/03/1998,1998,8,3,,,,,,MEXICO,26.45,1,Minute,-114,1,Minute,1,North Pacific,M,Molecular determination: SRY method,,,"Gerrodette retired, samples changed to NOT use restricted",5/31/12,dan.prosperi,4/10/24,79067,11525,1,Blubber,Frozen; no preservative,0,No tissue,Y,1,-20 Walk In Freezer,Flat,20 ml glass,287,,,B,7,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
11526,,,DSJ980803.04,190709,,1998-SPAM-DSJ,,,,,,BIOPSY (PROJECTILE),713,TIM GERRODETTE,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,T_G,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,08/03/1998,1998,8,3,,,,,,MEXICO,26.45,1,Minute,-114,1,Minute,1,North Pacific,F,Molecular determination: SRY method,,,"Gerrodette retired, samples changed to NOT use restricted",5/31/12,dan.prosperi,4/10/24,11224,11526,1,Skin & Blubber,"DMSO, saturated salt solution",3,Enough tissue for 3 or more extractions,Y,1,-20 Walk In Freezer,Flat,2 ml,65,,,H,6,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
11526,,,DSJ980803.04,190709,,1998-SPAM-DSJ,,,,,,BIOPSY (PROJECTILE),713,TIM GERRODETTE,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,T_G,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,08/03/1998,1998,8,3,,,,,,MEXICO,26.45,1,Minute,-114,1,Minute,1,North Pacific,F,Molecular determination: SRY method,,,"Gerrodette retired, samples changed to NOT use restricted",5/31/12,dan.prosperi,4/10/24,79068,11526,1,Blubber,Frozen; no preservative,0,No tissue,Y,1,-20 Walk In Freezer,Flat,20 ml glass,287,,,B,8,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
11527,,,DSJ980803.05,190710,,1998-SPAM-DSJ,,,,,,BIOPSY (PROJECTILE),713,TIM GERRODETTE,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,T_G,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,08/03/1998,1998,8,3,,,,,,MEXICO,26.45,1,Minute,-114,1,Minute,1,North Pacific,F,Molecular determination: SRY method,,,"Gerrodette retired, samples changed to NOT use restricted",5/31/12,dan.prosperi,4/10/24,11225,11527,1,Skin,"DMSO, saturated salt solution",3,Enough tissue for 3 or more extractions,Y,0,-20 Walk In Freezer,Flat,2 ml,65,,,H,6,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
11527,,,DSJ980803.05,190710,,1998-SPAM-DSJ,,,,,,BIOPSY (PROJECTILE),713,TIM GERRODETTE,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,T_G,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,08/03/1998,1998,8,3,,,,,,MEXICO,26.45,1,Minute,-114,1,Minute,1,North Pacific,F,Molecular determination: SRY method,,,"Gerrodette retired, samples changed to NOT use restricted",5/31/12,dan.prosperi,4/10/24,79069,11527,1,Blubber,Frozen; no preservative,0,No tissue,Y,1,-20 Walk In Freezer,Flat,20 ml glass,287,,,B,9,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
11528,,,DSJ980803.06,190711,,1998-SPAM-DSJ,,,,,,BIOPSY (PROJECTILE),713,TIM GERRODETTE,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,T_G,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,08/03/1998,1998,8,3,,,,,,MEXICO,26.45,1,Minute,-114,1,Minute,1,North Pacific,M,Molecular determination: SRY method,,,"Gerrodette retired, samples changed to NOT use restricted",5/31/12,dan.prosperi,4/10/24,11226,11528,1,Skin,"DMSO, saturated salt solution",3,Enough tissue for 3 or more extractions,Y,0,-20 Walk In Freezer,Flat,2 ml,65,,,H,6,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
11872,,,END981021.02,190936,,1998-SPAM-ENDV,,,,,,BIOPSY (PROJECTILE),713,TIM GERRODETTE,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,T_G,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,10/21/1998,1998,10,21,,,,,,EL SALVADOR,10.116666,1,Minute,-90,1,Minute,1,North Pacific,F,Molecular determination: SRY method,,,"Gerrodette retired, samples changed to NOT use restricted",5/31/12,dan.prosperi,4/10/24,11924,11872,1,Skin,"DMSO, saturated salt solution",3,Enough tissue for 3 or more extractions,Y,0,-20 Walk In Freezer,Flat,2 ml,66,,,J,4,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
11872,,,END981021.02,190936,,1998-SPAM-ENDV,,,,,,BIOPSY (PROJECTILE),713,TIM GERRODETTE,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,T_G,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,10/21/1998,1998,10,21,,,,,,EL SALVADOR,10.116666,1,Minute,-90,1,Minute,1,North Pacific,F,Molecular determination: SRY method,,,"Gerrodette retired, samples changed to NOT use restricted",5/31/12,dan.prosperi,4/10/24,79174,11872,1,Blubber,Frozen; no preservative,0,No tissue,Y,2,-20 Walk In Freezer,Flat,20 ml glass,282,,,B,5,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
11873,,,END981021.03,190937,,1998-SPAM-ENDV,,,,,,BIOPSY (PROJECTILE),713,TIM GERRODETTE,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,T_G,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,10/21/1998,1998,10,21,,,,,,EL SALVADOR,10.116666,1,Minute,-90,1,Minute,1,North Pacific,F,Molecular determination: SRY method,,,"Gerrodette retired, samples changed to NOT use restricted",5/31/12,dan.prosperi,4/10/24,11925,11873,1,Skin,"DMSO, saturated salt solution",3,Enough tissue for 3 or more extractions,Y,0,-20 Walk In Freezer,Flat,2 ml,66,,,J,4,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
11873,,,END981021.03,190937,,1998-SPAM-ENDV,,,,,,BIOPSY (PROJECTILE),713,TIM GERRODETTE,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,T_G,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,10/21/1998,1998,10,21,,,,,,EL SALVADOR,10.116666,1,Minute,-90,1,Minute,1,North Pacific,F,Molecular determination: SRY method,,,"Gerrodette retired, samples changed to NOT use restricted",5/31/12,dan.prosperi,4/10/24,79175,11873,1,Blubber,Frozen; no preservative,0,No tissue,Y,2,-20 Walk In Freezer,Flat,20 ml glass,282,,,B,6,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
11874,,,END981021.04,190938,,1998-SPAM-ENDV,,,,,,BIOPSY (PROJECTILE),713,TIM GERRODETTE,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,T_G,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,10/21/1998,1998,10,21,,,,,,EL SALVADOR,10.116666,1,Minute,-90,1,Minute,1,North Pacific,F,Molecular determination: SRY method,,,"Gerrodette retired, samples changed to NOT use restricted",5/31/12,dan.prosperi,4/10/24,11926,11874,1,Skin & Blubber,"DMSO, saturated salt solution",3,Enough tissue for 3 or more extractions,Y,1,-20 Walk In Freezer,Flat,2 ml,66,,,J,4,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
11874,,,END981021.04,190938,,1998-SPAM-ENDV,,,,,,BIOPSY (PROJECTILE),713,TIM GERRODETTE,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,T_G,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,10/21/1998,1998,10,21,,,,,,EL SALVADOR,10.116666,1,Minute,-90,1,Minute,1,North Pacific,F,Molecular determination: SRY method,,,"Gerrodette retired, samples changed to NOT use restricted",5/31/12,dan.prosperi,4/10/24,79176,11874,1,Blubber,Frozen; no preservative,0,No tissue,Y,1,-20 Walk In Freezer,Flat,20 ml glass,282,,,B,7,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
11936,,,DSJ980903.12,190999,,1998-SPAM-DSJ,,,,,,BIOPSY (PROJECTILE),713,TIM GERRODETTE,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,T_G,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/03/1998,1998,9,3,,,,,,COSTA RICA,9.083333,1,Minute,-84.983333,1,Minute,1,North Pacific,M,Molecular determination: SRY method,,,"Gerrodette retired, samples changed to NOT use restricted",5/31/12,dan.prosperi,4/10/24,12043,11936,1,Skin,"DMSO, saturated salt solution",3,Enough tissue for 3 or more extractions,Y,0,-20 Walk In Freezer,Flat,2 ml,67,,,A,2,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
11936,,,DSJ980903.12,190999,,1998-SPAM-DSJ,,,,,,BIOPSY (PROJECTILE),713,TIM GERRODETTE,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,T_G,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/03/1998,1998,9,3,,,,,,COSTA RICA,9.083333,1,Minute,-84.983333,1,Minute,1,North Pacific,M,Molecular determination: SRY method,,,"Gerrodette retired, samples changed to NOT use restricted",5/31/12,dan.prosperi,4/10/24,79206,11936,1,Blubber,Frozen; no preservative,0,No tissue,Y,1,-20 Walk In Freezer,Flat,20 ml glass,282,,,E,7,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
11937,,,DSJ980903.13,191000,,1998-SPAM-DSJ,,,,,,BIOPSY (PROJECTILE),713,TIM GERRODETTE,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,T_G,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/03/1998,1998,9,3,,,,,,COSTA RICA,9.083333,1,Minute,-84.983333,1,Minute,1,North Pacific,F,Molecular determination: SRY method,,,"Gerrodette retired, samples changed to NOT use restricted",5/31/12,dan.prosperi,4/10/24,12044,11937,1,Skin,"DMSO, saturated salt solution",3,Enough tissue for 3 or more extractions,Y,0,-20 Walk In Freezer,Flat,2 ml,67,,,A,3,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
11937,,,DSJ980903.13,191000,,1998-SPAM-DSJ,,,,,,BIOPSY (PROJECTILE),713,TIM GERRODETTE,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,T_G,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/03/1998,1998,9,3,,,,,,COSTA RICA,9.083333,1,Minute,-84.983333,1,Minute,1,North Pacific,F,Molecular determination: SRY method,,,"Gerrodette retired, samples changed to NOT use restricted",5/31/12,dan.prosperi,4/10/24,79207,11937,1,Skin & Blubber,Frozen; no preservative,1,Enough tissue for 1 extraction,Y,1,-20 Walk In Freezer,Flat,20 ml glass,282,,,E,8,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
11938,,,DSJ980903.14,191001,,1998-SPAM-DSJ,,,,,,BIOPSY (PROJECTILE),713,TIM GERRODETTE,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,T_G,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/03/1998,1998,9,3,,,,,,COSTA RICA,9.083333,1,Minute,-84.983333,1,Minute,1,North Pacific,F,Molecular determination: SRY method,,,"Gerrodette retired, samples changed to NOT use restricted",5/31/12,dan.prosperi,4/10/24,12045,11938,1,Skin,"DMSO, saturated salt solution",3,Enough tissue for 3 or more extractions,Y,0,-20 Walk In Freezer,Flat,2 ml,67,,,A,3,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
11938,,,DSJ980903.14,191001,,1998-SPAM-DSJ,,,,,,BIOPSY (PROJECTILE),713,TIM GERRODETTE,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,T_G,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/03/1998,1998,9,3,,,,,,COSTA RICA,9.083333,1,Minute,-84.983333,1,Minute,1,North Pacific,F,Molecular determination: SRY method,,,"Gerrodette retired, samples changed to NOT use restricted",5/31/12,dan.prosperi,4/10/24,79208,11938,1,Skin & Blubber,Frozen; no preservative,3,Enough tissue for 3 or more extractions,Y,1,-20 Walk In Freezer,Flat,20 ml glass,282,,,E,9,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
11939,,,DSJ980903.15,191002,,1998-SPAM-DSJ,,,,,,BIOPSY (PROJECTILE),713,TIM GERRODETTE,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,T_G,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/03/1998,1998,9,3,,,,,,COSTA RICA,9.083333,1,Minute,-84.983333,1,Minute,1,North Pacific,M,Molecular determination: SRY method,,,"Gerrodette retired, samples changed to NOT use restricted",5/31/12,dan.prosperi,4/10/24,12046,11939,1,Skin,"DMSO, saturated salt solution",3,Enough tissue for 3 or more extractions,Y,0,-20 Walk In Freezer,Flat,2 ml,67,,,A,3,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
11939,,,DSJ980903.15,191002,,1998-SPAM-DSJ,,,,,,BIOPSY (PROJECTILE),713,TIM GERRODETTE,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,T_G,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/03/1998,1998,9,3,,,,,,COSTA RICA,9.083333,1,Minute,-84.983333,1,Minute,1,North Pacific,M,Molecular determination: SRY method,,,"Gerrodette retired, samples changed to NOT use restricted",5/31/12,dan.prosperi,4/10/24,79209,11939,1,Blubber,Frozen; no preservative,0,No tissue,Y,1,-20 Walk In Freezer,Flat,20 ml glass,282,,,E,10,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
