Pele_archive_dump_3June2024_LabID,Pele_DIDs_D_ID,dbo_vw_DNA_Storage_LabID,CellStatus,Freezer,Freezer_Description,Rack,Box,Row,Column,T_ID,DNAInStock,DNA_Type,DQuant,DQuant_Description,CheckedOut,Checked_Out_By,Checked_Out_For,Pele_DIDs_Comments,Batch_.,Extracted_By,Extraction_Date,Extraction_Comments,InventoryDate,Inventory_Tech,Accession_Date,Pele_DIDs_Edit_User,Pele_DIDs_Edit_Date,Pele_DIDs_Record_Creation_Date,Concentration_ID,dbo_vw_DNA_Concentration_D_ID,Quantification_Date,Done_by_Name,Equipment_Method,Concentration_ng_ul,Concentration_260_280,Concentration_260_230,Quantity_Copies,Assay,dbo_vw_DNA_Concentration_Comments,dbo_vw_DNA_Concentration_Edit_User,dbo_vw_DNA_Concentration_Edit_Date,dbo_vw_DNA_Concentration_Record_Creation_Date
125681,63263,125681,-9,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",14,737,D,9,,N,PCR Product,0,None left,N,,,,,,,,,,,Alaina Harmon,2/2/22,6/28/12,,,,,,,,,,,,,,
125681,63264,125681,-9,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",14,737,E,1,,N,PCR Product,0,None left,N,,,,,,,,,,,Alaina Harmon,2/2/22,6/28/12,,,,,,,,,,,,,,
125681,63900,125681,-1,,,,,,,147392,N,PCR Product,0,None left,N,,,"PCR product, D&TRO, kept in POST PCR lab, Product did not work, tossed per LD 3/7/2012",,,,,,,,Dan Prosperi,3/7/12,6/28/12,,,,,,,,,,,,,,
125681,63901,125681,-1,,,,,,,147393,N,PCR Product,0,None left,N,,,"PCR product, 12S, kept in POST PCR lab, Product did not work, tossed per LD 3/7/2012",,,,,,,,Dan Prosperi,3/7/12,6/28/12,,,,,,,,,,,,,,
125682,61534,125682,-1,,,,,,,137930,N,Genomic DNA,0,None left,N,,,"""Vials dried-up, tossed per MLD 6/9/14""  PCR product 10ul, D&TRO, kept in POST PCR lab. PCR product 10ul, D&TRO, kept in POST PCR lab",,,,,,,,Nicky Beaulieu,6/9/14,6/28/12,,,,,,,,,,,,,,
125682,61535,125682,-1,,,,,,,137931,N,Genomic DNA,0,None left,N,,,"""Vials dried-up, tossed per MLD 6/9/14""  PCR product 20ul, D&TRO, kept in POST PCR lab. PCR product 20ul, D&TRO, kept in POST PCR lab",,,,,,,,Nicky Beaulieu,6/9/14,6/28/12,,,,,,,,,,,,,,
125682,63261,125682,-9,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",14,737,D,7,,N,Genomic DNA,0,None left,N,,,,,,,,,,,Alaina Harmon,2/2/22,6/28/12,,,,,,,,,,,,,,
125682,63262,125682,-9,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",14,737,D,8,,N,Genomic DNA,0,None left,N,,,,,,,,,,,Alaina Harmon,2/2/22,6/28/12,,,,,,,,,,,,,,
125682,63898,125682,-1,,,,,,,147390,N,PCR Product,0,None left,N,,,"PCR product, D&TRO, kept in POST PCR lab, Product did not work, tossed per LD 3/7/2012",,,,,,,,Dan Prosperi,3/7/12,6/28/12,,,,,,,,,,,,,,
125682,63899,125682,-1,,,,,,,147391,N,PCR Product,0,None left,N,,,"PCR product, 12S, kept in POST PCR lab,Product did not work, tossed per LD 3/7/2012",,,,,,,,Dan Prosperi,3/7/12,6/28/12,,,,,,,,,,,,,,
126057,71999,126057,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",18,810,E,7,138646,Y,Genomic DNA,1,<=10ul,N,,,,,,,,,,1/22/13,Alaina Harmon,2/2/22,1/22/13,61990,71999,11/17/18,Kelly Robertson,Victor Fluorometry,46.06,,,,,,Gabriela Serra-Valente,6/10/19,5/29/19
126058,72000,126058,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",18,810,E,8,138648,Y,Genomic DNA,1,<=10ul,N,,,,,,,,,,1/22/13,Alaina Harmon,2/2/22,1/22/13,61991,72000,11/17/18,Kelly Robertson,Victor Fluorometry,9.64,,,,,,Gabriela Serra-Valente,6/10/19,5/29/19
126058,105439,126058,1,F6,"-80C upright freezer, Marine Mammal and Turtle DNA",5,1036,A,7,138648,Y,Genomic DNA,3,>25ul and <=50ul,N,,,,2044,Kelly Robertson,11/26/18,,,,11/27/18,Alaina Harmon,2/9/22,11/27/18,58008,105439,11/27/18,Kelly Robertson,Victor Fluorometry,27.09,,,,,,Gabriela Serra-Valente,11/29/18,11/29/18
126059,72001,126059,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",18,810,E,9,138650,Y,Genomic DNA,1,<=10ul,N,,,,,,,,,,1/22/13,Alaina Harmon,2/2/22,1/22/13,61992,72001,11/17/18,Kelly Robertson,Victor Fluorometry,71.01,,,,,,Gabriela Serra-Valente,6/10/19,5/29/19
126061,71998,126061,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",18,810,E,6,138654,Y,Genomic DNA,1,<=10ul,N,,,,,,,,,,1/22/13,Alaina Harmon,2/2/22,1/22/13,61989,71998,11/17/18,Kelly Robertson,Victor Fluorometry,57.93,,,,,,Gabriela Serra-Valente,6/10/19,5/29/19
126062,73004,126062,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",18,818,B,1,138656,Y,Genomic DNA,2,>10ul and <=25ul,N,,,,,,,,,,2/28/13,Alaina Harmon,2/2/22,2/28/13,61995,73004,11/17/18,Kelly Robertson,Victor Fluorometry,21.54,,,,,,Gabriela Serra-Valente,6/10/19,5/29/19
126063,73014,126063,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",18,818,C,2,138657,Y,Genomic DNA,3,>25ul and <=50ul,N,,,,,,,,,,2/28/13,Alaina Harmon,2/2/22,2/28/13,,,,,,,,,,,,,,
126064,73006,126064,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",18,818,B,3,138658,Y,Genomic DNA,3,>25ul and <=50ul,N,,,,,,,,,,2/28/13,Alaina Harmon,2/2/22,2/28/13,,,,,,,,,,,,,,
126064,74056,126064,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",19,826,B,6,138658,Y,Genomic DNA,2,>10ul and <=25ul,N,,,,905,Louella Dolar,4/16/13,"P ele for BLH, others for KMR",,,4/26/13,Alaina Harmon,2/2/22,4/26/13,,,,,,,,,,,,,,
126075,73007,126075,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",18,818,B,4,138678,Y,Genomic DNA,3,>25ul and <=50ul,N,,,,,,,,,,2/28/13,Alaina Harmon,2/2/22,2/28/13,,,,,,,,,,,,,,
126075,74057,126075,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",19,826,B,7,138678,Y,Genomic DNA,2,>10ul and <=25ul,N,,,reconstituted per MLD 7/15/2013,905,Louella Dolar,4/16/13,"P ele for BLH, others for KMR",,,4/26/13,Alaina Harmon,2/2/22,4/26/13,,,,,,,,,,,,,,
126076,73015,126076,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",18,818,C,3,138680,Y,Genomic DNA,1,<=10ul,N,,,,,,,,,,2/28/13,Alaina Harmon,2/2/22,2/28/13,61996,73015,11/17/18,Kelly Robertson,Victor Fluorometry,0,,,,,,Gabriela Serra-Valente,6/10/19,5/29/19
126076,105440,126076,-1,F6,"-80C upright freezer, Marine Mammal and Turtle DNA",5,1036,A,8,138680,N,Genomic DNA,0,None left,N,,,DNA used up for Odont library,2044,Kelly Robertson,11/26/18,,,,11/27/18,Alaina Harmon,2/9/22,11/27/18,58024,105440,11/27/18,Kelly Robertson,Victor Fluorometry,4.44,,,,,,Gabriela Serra-Valente,11/29/18,11/29/18
126104,73048,126104,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",18,818,C,4,138718,Y,Genomic DNA,2,>10ul and <=25ul,N,,,,,,,,,,3/5/13,Alaina Harmon,2/2/22,3/5/13,,,,,,,,,,,,,,
126105,72002,126105,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",18,810,F,1,138720,Y,Genomic DNA,1,<=10ul,N,,,,,,,,,,1/22/13,Alaina Harmon,2/2/22,1/22/13,61993,72002,11/17/18,Kelly Robertson,Victor Fluorometry,0,,,,,,Gabriela Serra-Valente,6/10/19,5/29/19
126105,105441,126105,1,F6,"-80C upright freezer, Marine Mammal and Turtle DNA",5,1036,A,9,138720,Y,Genomic DNA,3,>25ul and <=50ul,N,,,,2044,Kelly Robertson,11/26/18,,,,11/27/18,Alaina Harmon,2/9/22,11/27/18,58010,105441,11/27/18,Kelly Robertson,Victor Fluorometry,10.58,,,,,,Gabriela Serra-Valente,11/29/18,11/29/18
126106,72003,126106,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",18,810,F,2,138722,Y,Genomic DNA,2,>10ul and <=25ul,N,,,,,,,,,,1/22/13,Alaina Harmon,2/2/22,1/22/13,61994,72003,11/17/18,Kelly Robertson,Victor Fluorometry,1.1,,,,,,Gabriela Serra-Valente,6/10/19,5/29/19
126106,105442,126106,1,F6,"-80C upright freezer, Marine Mammal and Turtle DNA",5,1036,A,10,138722,Y,Genomic DNA,3,>25ul and <=50ul,N,,,,2044,Kelly Robertson,11/26/18,,,,11/27/18,Alaina Harmon,2/9/22,11/27/18,58000,105442,11/27/18,Kelly Robertson,Victor Fluorometry,33.12,,,,,,Gabriela Serra-Valente,11/29/18,11/29/18
126107,72004,126107,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",18,810,F,3,138724,Y,Genomic DNA,2,>10ul and <=25ul,N,,,,,,,,,,1/22/13,Alaina Harmon,2/2/22,1/22/13,,,,,,,,,,,,,,
126108,73049,126108,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",18,818,B,2,138725,Y,Genomic DNA,2,>10ul and <=25ul,N,,,,,,,,,,3/5/13,Alaina Harmon,2/2/22,3/5/13,61997,73049,11/17/18,Kelly Robertson,Victor Fluorometry,0.3,,,,,,Gabriela Serra-Valente,6/10/19,5/29/19
126108,105443,126108,1,F6,"-80C upright freezer, Marine Mammal and Turtle DNA",5,1036,A,11,138726,Y,Genomic DNA,3,>25ul and <=50ul,N,,,,2044,Kelly Robertson,11/26/18,,,,11/27/18,Alaina Harmon,2/9/22,11/27/18,58018,105443,11/27/18,Kelly Robertson,Victor Fluorometry,15.4,,,,,,Gabriela Serra-Valente,11/29/18,11/29/18
132620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143698,124739,143698,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",7,132,A,1,178212,Y,Genomic DNA,3,>25ul and <=50ul,N,,,,2427,Vicki Pease,2/16/23,,,,4/13/23,Alaina Harmon,3/21/24,4/13/23,76871,124739,4/12/23,Vicki Pease,Victor Fluorometry,78.16,,,,,,Alaina Harmon,4/13/23,4/13/23
143699,124740,143699,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",7,132,A,4,178213,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2427,Vicki Pease,2/16/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76881,124740,4/12/23,Vicki Pease,Victor Fluorometry,76.45,,,,,,Alaina Harmon,4/13/23,4/13/23
143700,124741,143700,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",7,132,A,5,178214,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2427,Vicki Pease,2/16/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76862,124741,4/12/23,Vicki Pease,Victor Fluorometry,76.04,,,,,,Alaina Harmon,4/13/23,4/13/23
143701,124742,143701,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",7,132,A,6,178215,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2427,Vicki Pease,2/16/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76879,124742,4/12/23,Vicki Pease,Victor Fluorometry,68.44,,,,,,Alaina Harmon,4/13/23,4/13/23
143702,124743,143702,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",7,132,A,7,178216,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2427,Vicki Pease,2/16/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76882,124743,4/12/23,Vicki Pease,Victor Fluorometry,71.8,,,,,,Alaina Harmon,4/13/23,4/13/23
143703,124744,143703,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",7,132,A,8,178217,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2427,Vicki Pease,2/16/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76869,124744,4/12/23,Vicki Pease,Victor Fluorometry,50.57,,,,,,Alaina Harmon,4/13/23,4/13/23
143704,124745,143704,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",7,132,A,9,178218,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2427,Vicki Pease,2/16/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76886,124745,4/12/23,Vicki Pease,Victor Fluorometry,10.22,,,,,,Alaina Harmon,4/13/23,4/13/23
143705,124746,143705,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",7,132,B,3,178219,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2427,Vicki Pease,2/16/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76861,124746,4/12/23,Vicki Pease,Victor Fluorometry,51.14,,,,,,Alaina Harmon,4/13/23,4/13/23
143706,124747,143706,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",7,132,B,4,178220,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2427,Vicki Pease,2/16/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76877,124747,4/12/23,Vicki Pease,Victor Fluorometry,26.94,,,,,,Alaina Harmon,4/13/23,4/13/23
143707,124748,143707,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",7,132,B,5,178221,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2427,Vicki Pease,2/16/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76865,124748,4/12/23,Vicki Pease,Victor Fluorometry,63.87,,,,,,Alaina Harmon,4/13/23,4/13/23
143708,124749,143708,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",7,132,B,9,178222,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2427,Vicki Pease,2/16/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76867,124749,4/12/23,Vicki Pease,Victor Fluorometry,67.54,,,,,,Alaina Harmon,4/13/23,4/13/23
143709,124750,143709,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",7,132,C,7,178223,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2427,Vicki Pease,2/16/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76885,124750,4/12/23,Vicki Pease,Victor Fluorometry,91.41,,,,,,Alaina Harmon,4/13/23,4/13/23
143710,124751,143710,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",7,132,C,8,178224,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2427,Vicki Pease,2/16/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76873,124751,4/12/23,Vicki Pease,Victor Fluorometry,83.48,,,,,,Alaina Harmon,4/13/23,4/13/23
143711,124752,143711,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",7,132,C,9,178225,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2427,Vicki Pease,2/16/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76875,124752,4/12/23,Vicki Pease,Victor Fluorometry,70.22,,,,,,Alaina Harmon,4/13/23,4/13/23
143712,124753,143712,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",7,132,D,1,178226,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2427,Vicki Pease,2/16/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76863,124753,4/12/23,Vicki Pease,Victor Fluorometry,55.37,,,,,,Alaina Harmon,4/13/23,4/13/23
143713,124754,143713,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",7,132,D,2,178227,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2427,Vicki Pease,2/16/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76880,124754,4/12/23,Vicki Pease,Victor Fluorometry,81.69,,,,,,Alaina Harmon,4/13/23,4/13/23
143714,124755,143714,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",7,132,D,3,178228,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2427,Vicki Pease,2/16/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76883,124755,4/12/23,Vicki Pease,Victor Fluorometry,99.91,,,,,,Alaina Harmon,4/13/23,4/13/23
143715,124756,143715,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",7,132,D,4,178229,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2427,Vicki Pease,2/16/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76872,124756,4/12/23,Vicki Pease,Victor Fluorometry,91.27,,,,,,Alaina Harmon,4/13/23,4/13/23
143716,124757,143716,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",7,132,D,6,178230,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2427,Vicki Pease,2/16/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76888,124757,4/12/23,Vicki Pease,Victor Fluorometry,74.59,,,,,,Alaina Harmon,4/13/23,4/13/23
159610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159713,124758,159713,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",7,132,D,7,195493,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2427,Vicki Pease,2/16/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76870,124758,4/12/23,Vicki Pease,Victor Fluorometry,77.4,,,,,,Alaina Harmon,4/13/23,4/13/23
159714,124759,159714,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",7,132,D,8,195494,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2427,Vicki Pease,2/16/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76878,124759,4/12/23,Vicki Pease,Victor Fluorometry,74.57,,,,,,Alaina Harmon,4/13/23,4/13/23
159715,124760,159715,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",7,132,D,9,195495,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2427,Vicki Pease,2/16/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76866,124760,4/12/23,Vicki Pease,Victor Fluorometry,73.67,,,,,,Alaina Harmon,4/13/23,4/13/23
159716,124761,159716,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",7,132,E,2,195496,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2427,Vicki Pease,2/16/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76876,124761,4/12/23,Vicki Pease,Victor Fluorometry,87.02,,,,,,Alaina Harmon,4/13/23,4/13/23
159717,124762,159717,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",7,132,E,3,195497,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2427,Vicki Pease,2/16/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76887,124762,4/12/23,Vicki Pease,Victor Fluorometry,84.49,,,,,,Alaina Harmon,4/13/23,4/13/23
159718,124763,159718,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",7,132,E,7,195498,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2427,Vicki Pease,2/16/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76868,124763,4/12/23,Vicki Pease,Victor Fluorometry,90.91,,,,,,Alaina Harmon,4/13/23,4/13/23
159719,124764,159719,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",7,132,E,8,195499,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2427,Vicki Pease,2/16/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76884,124764,4/12/23,Vicki Pease,Victor Fluorometry,11.93,,,,,,Alaina Harmon,4/13/23,4/13/23
159720,124765,159720,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",7,132,E,9,195500,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2427,Vicki Pease,2/16/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76864,124765,4/12/23,Vicki Pease,Victor Fluorometry,74.06,,,,,,Alaina Harmon,4/13/23,4/13/23
159721,124766,159721,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",7,132,H,2,195501,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2427,Vicki Pease,2/16/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76874,124766,4/12/23,Vicki Pease,Victor Fluorometry,65.04,,,,,,Alaina Harmon,4/13/23,4/13/23
159722,124767,159722,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",17,789,A,1,195502,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2428,Vicki Pease,3/6/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76895,124767,4/12/23,Vicki Pease,Victor Fluorometry,69.75,,,,,,Alaina Harmon,4/13/23,4/13/23
159723,124768,159723,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",17,789,A,2,195503,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2428,Vicki Pease,3/6/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76909,124768,4/12/23,Vicki Pease,Victor Fluorometry,68.28,,,,,,Alaina Harmon,4/13/23,4/13/23
159724,124769,159724,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",17,789,A,3,195504,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2428,Vicki Pease,3/6/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76923,124769,4/12/23,Vicki Pease,Victor Fluorometry,53.17,,,,,,Alaina Harmon,4/13/23,4/13/23
159725,124770,159725,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",17,789,A,4,195505,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2428,Vicki Pease,3/6/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76904,124770,4/12/23,Vicki Pease,Victor Fluorometry,70.11,,,,,,Alaina Harmon,4/13/23,4/13/23
159726,124771,159726,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",17,789,A,5,195506,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2428,Vicki Pease,3/6/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76920,124771,4/12/23,Vicki Pease,Victor Fluorometry,33.63,,,,,,Alaina Harmon,4/13/23,4/13/23
159751,124772,159751,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",17,789,A,6,195531,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2428,Vicki Pease,3/6/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76891,124772,4/12/23,Vicki Pease,Victor Fluorometry,46.36,,,,,,Alaina Harmon,4/13/23,4/13/23
159752,124773,159752,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",17,789,A,7,195532,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2428,Vicki Pease,3/6/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76917,124773,4/12/23,Vicki Pease,Victor Fluorometry,55.9,,,,,,Alaina Harmon,4/13/23,4/13/23
159753,124774,159753,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",17,789,A,8,195533,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2428,Vicki Pease,3/6/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76930,124774,4/12/23,Vicki Pease,Victor Fluorometry,60.68,,,,,,Alaina Harmon,4/13/23,4/13/23
159754,124775,159754,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",17,789,A,9,195534,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2428,Vicki Pease,3/6/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76902,124775,4/12/23,Vicki Pease,Victor Fluorometry,0,,,,,,Alaina Harmon,4/13/23,4/13/23
